UID,id,instructorId,termId,schoolCode,number,section,type,name,instructorName
11678-2180-27,11678,2180,27,CS,6220,03,Lecture,Data Mining Techniques,Kevin Small
10283-1498-27,10283,1498,27,CS,6240,01,Lecture,Parallel Data Processing,Jan Vitek
10465-2398-27,10465,2398,27,CS,6240,02,Lecture,Parallel Data Processing,Nathaniel Tuck
10284-113-27,10284,113,27,CS,6350,01,Lecture,Empirical Research Methods,Timothy Bickmore
11346-1125-27,11346,1125,27,CS,6410,01,Lecture,Compilers,Olin Shivers III
10959-2738-27,10959,2738,27,CS,6510,01,Lecture,Advanced Software Development,Ian Gorton
11121-2738-27,11121,2738,27,CS,6510,02,Lecture,Advanced Software Development,Ian Gorton
11347-709-27,11347,709,27,CS,6710,01,Lecture,Wireless Network,Guevara Noubir
9527-2748-27,9527,2748,27,CS,6740,01,Lecture,Network Security,Cristina Nita-Rotaru
11677-2405-27,11677,2405,27,CS,7280,01,Lecture,Spec Topics in Database Mgmt,Olga Vitek
10463-1243-27,10463,1243,27,CS,7400,01,Lecture,Int Principle Programming Lang,Amal Ahmed
11348-1247-27,11348,1247,27,CS,7485,01,Lecture,Special Topics: Formal Methods,Thomas Wahl
11349-1069-27,11349,1069,27,CS,7680,01,Lecture,Spec Topics Computer Systems,Peter Desnoyers
9579-2604-27,9579,2604,27,CS,7805,01,Lecture,Theory of Computation,Pete Manolios
11350-593-27,11350,593,27,CS,7880,01,Lecture,Spec Topic Theory of Comp Sci,Rajmohan Rajaraman
11153-1571-27,11153,1571,27,CS,6020,01,Seminar,Collect/Store/Retrieve Data,Kathleen Durant
11351-1569-27,11351,1569,27,CS,6030,01,Seminar,Intro Data Mining/Machine Lrn,Nicholas Brown
9726-320-27,9726,320,27,CS,5010,01,Lecture,Found of Information Assurance,Derek Brodeur
9727-825-27,9727,825,27,CS,5150,01,Lecture,Network Security Practices,Kevin Amorin
10144-825-27,10144,825,27,CS,5151,01,Lab,Lab for IA 5150,Kevin Amorin
10464-2581-27,10464,2581,27,CS,5200,01,Lecture,Security Risk Mgt  Assessment,Timothy Trow
9907-795-27,9907,795,27,CS,5210,02,Lecture,Information System Forensics,Frederick Howell
10145-795-27,10145,795,27,CS,5211,02,Lab,Lab for IA 5210,Frederick Howell
10146-1802-27,10146,1802,27,CS,5240,01,Lecture,Cyberlaw,Kyle Courtney
11352-2648-27,11352,2648,27,CS,5250,01,Lecture,Decisn Makng: Crit Infrastruct,Scott Mancini
10164-2692-27,10164,2692,27,CS,6120,02,Lecture,Software Security Practices,Oleh Kolesnikov
11353-2692-27,11353,2692,27,CS,6121,01,Lab,Lab for IA 6120,Oleh Kolesnikov
10291-80-27,10291,80,27,CS,1500,01,Lecture,Intro to Web Development,Martin Schedlbauer
9073-80-27,9073,80,27,CS,3500,01,Lecture,Info System Design  Dev,Martin Schedlbauer
9178-2348-27,9178,2348,27,CS,4300,01,Lecture,Human Computer Interaction,David Sprague
9010-113-27,9010,113,27,CS,4800,01,Lecture,Empirical Research Methods,Timothy Bickmore
9446-80-27,9446,80,27,CS,4900,01,Lecture,Information Science Sr Project,Martin Schedlbauer
5993-1427-22,5993,1427,22,CS,1100,,Lecture,CS  Its Applications,Ghita Amor-Tijani
5992-577-22,5992,577,22,CS,1100,,Lecture,CS  Its Applications,Karl Lieberherr
5995-577-22,5995,577,22,CS,1100,,Lecture,CS  Its Applications,Karl Lieberherr
5994-1571-22,5994,1571,22,CS,1100,,Lecture,CS  Its Applications,Kathleen Durant
5996-1571-22,5996,1571,22,CS,1100,,Lecture,CS  Its Applications,Kathleen Durant
5991-80-22,5991,80,22,CS,1100,,Lecture,CS  Its Applications,Martin Schedlbauer
7208-2269-22,7208,2269,22,CS,1100,,Lecture,CS  Its Applications,Zaihan Yang
7632-2269-22,7632,2269,22,CS,1100,,Lecture,CS  Its Applications,Zaihan Yang
5457-2412-22,5457,2412,22,CS,1200,,Lecture,CS/IS Overview 1,Andrea Hauser
7209-2412-22,7209,2412,22,CS,1200,,Lecture,CS/IS Overview 1,Andrea Hauser
7932-2412-22,7932,2412,22,CS,1200,,Lecture,CS/IS Overview 1,Andrea Hauser
5456-2302-22,5456,2302,22,CS,1200,,Lecture,CS/IS Overview 1,Jessica Speece
7136-2302-22,7136,2302,22,CS,1200,,Lecture,CS/IS Overview 1,Jessica Speece
7930-2302-22,7930,2302,22,CS,1200,,Lecture,CS/IS Overview 1,Jessica Speece
7931-2302-22,7931,2302,22,CS,1200,,Lecture,CS/IS Overview 1,Jessica Speece
6764-2301-22,6764,2301,22,CS,1200,,Lecture,CS/IS Overview 1,Jonathan Lee
6815-2301-22,6815,2301,22,CS,1200,,Lecture,CS/IS Overview 1,Jonathan Lee
7137-2301-22,7137,2301,22,CS,1200,,Lecture,CS/IS Overview 1,Jonathan Lee
7928-2301-22,7928,2301,22,CS,1200,,Lecture,CS/IS Overview 1,Jonathan Lee
5458-2413-22,5458,2413,22,CS,1200,,Lecture,CS/IS Overview 1,Prajna Kulkarni
5460-2413-22,5460,2413,22,CS,1200,,Lecture,CS/IS Overview 1,Prajna Kulkarni
7929-2413-22,7929,2413,22,CS,1200,,Lecture,CS/IS Overview 1,Prajna Kulkarni
7382-2147-22,7382,2147,22,CS,1200,,Lecture,CS/IS Overview 1,Wendy Gordon-Hewick
7531-2147-22,7531,2147,22,CS,1200,,Lecture,CS/IS Overview 1,Wendy Gordon-Hewick
7532-2002-22,7532,2002,22,CS,1210,,Lecture,CS/IS Overview 2: Co-op Prep,Aileen Kent Yates
7927-2002-22,7927,2002,22,CS,1210,,Lecture,CS/IS Overview 2: Co-op Prep,Aileen Kent Yates
7935-2306-22,7935,2306,22,CS,1210,,Lecture,CS/IS Overview 2: Co-op Prep,Jennifer Shire
8228-2306-22,8228,2306,22,CS,1210,,Lecture,CS/IS Overview 2: Co-op Prep,Jennifer Shire
6973-300-22,6973,300,22,CS,1210,,Lecture,CS/IS Overview 2: Co-op Prep,Melissa Peikin
6974-300-22,6974,300,22,CS,1210,,Lecture,CS/IS Overview 2: Co-op Prep,Melissa Peikin
7545-2257-22,7545,2257,22,CS,1210,,Lecture,CS/IS Overview 2: Co-op Prep,Yasmil Montes
7934-2257-22,7934,2257,22,CS,1210,,Lecture,CS/IS Overview 2: Co-op Prep,Yasmil Montes
6975-2348-22,6975,2348,22,CS,1800,,Lecture,Discrete Structures,David Sprague
6976-2348-22,6976,2348,22,CS,1800,,Lecture,Discrete Structures,David Sprague
7636-2348-22,7636,2348,22,CS,1800,,Lecture,Discrete Structures,David Sprague
5465-1427-22,5465,1427,22,CS,1800,,Lecture,Discrete Structures,Ghita Amor-Tijani
7937-1427-22,7937,1427,22,CS,1800,,Lecture,Discrete Structures,Ghita Amor-Tijani
7939-2294-22,7939,2294,22,CS,1800,,Lecture,Discrete Structures,Jacek Ossowski
7941-2294-22,7941,2294,22,CS,1800,,Lecture,Discrete Structures,Jacek Ossowski
5464-2015-22,5464,2015,22,CS,1800,,Lecture,Discrete Structures,Larry Finkelstein
7936-2015-22,7936,2015,22,CS,1800,,Lecture,Discrete Structures,Larry Finkelstein
7938-2261-22,7938,2261,22,CS,1800,,Lecture,Discrete Structures,Penny Rheingans
7942-2003-22,7942,2003,22,CS,1800,,Lecture,Discrete Structures,Ravi Sundaram
7944-1567-22,7944,1567,22,CS,2500,,Lecture,Fundamentals of Computer Sci 1,Benjamin Lerner
5463-1239-22,5463,1239,22,CS,2500,,Lecture,Fundamentals of Computer Sci 1,Leena Razzaq
6977-1239-22,6977,1239,22,CS,2500,,Lecture,Fundamentals of Computer Sci 1,Leena Razzaq
6082-2398-22,6082,2398,22,CS,2500,,Lecture,Fundamentals of Computer Sci 1,Nathaniel Tuck
6653-2398-22,6653,2398,22,CS,2500,,Lecture,Fundamentals of Computer Sci 1,Nathaniel Tuck
5462-1125-22,5462,1125,22,CS,2500,,Lecture,Fundamentals of Computer Sci 1,Olin Shivers III
7503-1239-22,7503,1239,22,CS,2510,,Lecture,Fundamentals of Computer Sci 2,Leena Razzaq
5210-2310-22,5210,2310,22,CS,2510,,Lecture,Fundamentals of Computer Sci 2,Nada Naji
5164-1247-22,5164,1247,22,CS,2800,,Lecture,Logic and Computation,Thomas Wahl
5449-1571-22,5449,1571,22,CS,3200,,Lecture,Database Design,Kathleen Durant
5452-1567-22,5452,1567,22,CS,3500,,Lecture,Object-Oriented Design,Benjamin Lerner
5455-1567-22,5455,1567,22,CS,3500,,Lecture,Object-Oriented Design,Benjamin Lerner
6978-2382-22,6978,2382,22,CS,3520,,Lecture,Programming in C++,Seth Cooper
7945-532-22,7945,532,22,CS,3650,,Lecture,Computer Systems,Gene Cooperman
7383-2113-22,7383,2113,22,CS,3650,,Lecture,Computer Systems,Kapil Arya
7384-1665-22,7384,1665,22,CS,3700,,Lecture,Networks  Distributed Systems,Christopher Wilson
5450-2309-22,5450,2309,22,CS,3800,,Lecture,Theory of Computation,Kevin Gold
8421-515-22,8421,515,22,CS,3800,,Lecture,Theory of Computation,William Clinger
5448-883-22,5448,883,22,CS,4000,,Seminar,Senior Seminar,Antonio Ocampo-Guzman
7494-1629-22,7494,1629,22,CS,4000,,Seminar,Senior Seminar,Charles Linshaw
7946-1629-22,7946,1629,22,CS,4000,,Seminar,Senior Seminar,Charles Linshaw
6794-1525-22,6794,1525,22,CS,4100,,Lecture,Artificial Intelligence,Robert Platt
6387-1569-22,6387,1569,22,CS,4300,,Lecture,Computer Graphics,Nicholas Brown
5659-737-22,5659,737,22,CS,4400,,Lecture,Programming Languages,Eliyahu Barzilay
5447-1766-22,5447,1766,22,CS,4500,,Lecture,Software Development,Magy Seif El-Nasr
8384-2099-22,8384,2099,22,CS,4500,,Lecture,Software Development,Michael Weintraub
4962-1963-22,4962,1963,22,CS,4700,,Lecture,Network Fundamentals,Koorosh Firouzbakht
5979-709-22,5979,709,22,CS,4740,,Lecture,Network Security,Guevara Noubir
7947-2294-22,7947,2294,22,CS,4800,,Lecture,Algorithms  Data,Jacek Ossowski
5660-1569-22,5660,1569,22,CS,4800,,Lecture,Algorithms  Data,Nicholas Brown
8285-834-22,8285,834,22,CS,5001,,Lecture,Intensive Foundations of CS,Therapon Skoteiniotis
8286-2290-22,8286,2290,22,CS,5002,,Lecture,Discrete and Data Structures,Vinayak Rao
7482-1586-22,7482,1586,22,CS,5010,,Lecture,Programming Design Paradigm,James Miller
6108-723-22,6108,723,22,CS,5010,,Lecture,Programming Design Paradigm,Mitchell Wand
7159-723-22,7159,723,22,CS,5010,,Lecture,Programming Design Paradigm,Mitchell Wand
7160-515-22,7160,515,22,CS,5010,,Lecture,Programming Design Paradigm,William Clinger
7483-1586-22,7483,1586,22,CS,5011,,Recitation/Discussion,Recitation For CS 5010,James Miller
5781-723-22,5781,723,22,CS,5011,,Recitation/Discussion,Recitation For CS 5010,Mitchell Wand
5853-723-22,5853,723,22,CS,5011,,Recitation/Discussion,Recitation For CS 5010,Mitchell Wand
5937-723-22,5937,723,22,CS,5011,,Recitation/Discussion,Recitation For CS 5010,Mitchell Wand
5954-723-22,5954,723,22,CS,5011,,Recitation/Discussion,Recitation For CS 5010,Mitchell Wand
6493-1525-22,6493,1525,22,CS,5100,,Lecture,Fndtns Artificial Intellegence,Robert Platt
7484-2386-22,7484,2386,22,CS,5200,,Lecture,Database Management Sys,Bruce Chhay
5916-499-22,5916,499,22,CS,5200,,Lecture,Database Management Sys,Kenneth Baclawski
7216-499-22,7216,499,22,CS,5200,,Lecture,Database Management Sys,Kenneth Baclawski
7957-2040-22,7957,2040,22,CS,5340,,Lecture,Computer/Human Interaction,Andrea Parker
5795-737-22,5795,737,22,CS,5400,,Lecture,Principles of Programming Lang,Eliyahu Barzilay
6394-2099-22,6394,2099,22,CS,5500,,Lecture,Managing Software Development,Michael Weintraub
8182-2099-22,8182,2099,22,CS,5500,,Lecture,Managing Software Development,Michael Weintraub
7196-532-22,7196,532,22,CS,5600,,Lecture,Computer Systems,Gene Cooperman
5917-1069-22,5917,1069,22,CS,5600,,Lecture,Computer Systems,Peter Desnoyers
7485-834-22,7485,834,22,CS,5600,,Lecture,Computer Systems,Therapon Skoteiniotis
7004-1679-22,7004,1679,22,CS,5610,,Lecture,Web Development,Jose Annunziato
8048-1679-22,8048,1679,22,CS,5610,,Lecture,Web Development,Jose Annunziato
5915-1963-22,5915,1963,22,CS,5700,,Lecture,Fundamentals - Computer Netwkg,Koorosh Firouzbakht
6465-925-22,6465,925,22,CS,5770,,Lecture,Software Vulnerabilities,Engin Kirda
8122-1248-22,8122,1248,22,CS,5770,,Lecture,Software Vulnerabilities,William Robertson
8355-2267-22,8355,2267,22,CS,5800,,Lecture,Algorithms,Erez Kantor
5921-2003-22,5921,2003,22,CS,5800,,Lecture,Algorithms,Ravi Sundaram
8151-1803-22,8151,1803,22,CS,5800,,Lecture,Algorithms,Zhifeng Sun
8056-2180-22,8056,2180,22,CS,6140,,Lecture,Machine Learning,Kevin Small
6226-402-22,6226,402,22,CS,6140,,Lecture,Machine Learning,Virgil Pavlu
6795-1671-22,6795,1671,22,CS,6200,,Lecture,Information Retrieval,David Smith
8343-2310-22,8343,2310,22,CS,6200,,Lecture,Information Retrieval,Nada Naji
8344-2310-22,8344,2310,22,CS,6200,,Lecture,Information Retrieval,Nada Naji
7958-2405-22,7958,2405,22,CS,6220,,Lecture,Data Mining Techniques,Olga Vitek
7003-1648-22,7003,1648,22,CS,6220,,Lecture,Data Mining Techniques,Yizhou Sun
8049-2315-22,8049,2315,22,CS,6240,,Lecture,Parallel Data Processing,Ming-Chuan Wu
7376-2398-22,7376,2398,22,CS,6240,,Lecture,Parallel Data Processing,Nathaniel Tuck
6444-2273-22,6444,2273,22,CS,6240,,Lecture,Parallel Data Processing,Rachel Laskin
6393-709-22,6393,709,22,CS,6740,,Lecture,Network Security,Guevara Noubir
7959-453-22,7959,453,22,CS,6800,,Lecture,App of Information Theory,Javed Aslam
8510-2477-22,8510,2477,22,CS,6964,,Off-campus instruction,Co-op Work Experience,Francisco Mesch
8507-2474-22,8507,2474,22,CS,6964,,Off-campus instruction,Co-op Work Experience,Karyn Rosen
8505-2473-22,8505,2473,22,CS,6964,,Off-campus instruction,Co-op Work Experience,Kathleen Vander Laan
8509-2476-22,8509,2476,22,CS,6964,,Off-campus instruction,Co-op Work Experience,Kathryn McCune
8508-2475-22,8508,2475,22,CS,6964,,Off-campus instruction,Co-op Work Experience,Smajl Cengic
8422-450-22,8422,450,22,CS,7140,,Lecture,Advanced Machine Learning,Jennifer Dy
8438-2299-22,8438,2299,22,CS,7180,,Lecture,Spec Top - Artif Intelligence,Lu Wang
7960-1243-22,7960,1243,22,CS,7480,,Lecture,Spec Topics: Programming Lang,Amal Ahmed
7002-1069-22,7002,1069,22,CS,7600,,Lecture,Intensive Computer Systems,Peter Desnoyers
7378-1570-22,7378,1570,22,CS,7780,,Lecture,Spec Topics Networks,David Choffnes
5914-2337-22,5914,2337,22,CS,7800,,Lecture,Advanced Algorithms,Jonathan Ullman
7961-1630-22,7961,1630,22,CS,7880,,Lecture,Spec Topic Theory of Comp Sci,Daniel Wichs
7962-80-22,7962,80,22,CS,6020,,Seminar,Collect/Store/Retrieve Data,Martin Schedlbauer
8084-1569-22,8084,1569,22,CS,6030,,Seminar,Intro Data Mining/Machine Lrn,Nicholas Brown
6246-1006-22,6246,1006,22,CS,5010,,Lecture,Found of Information Assurance,Themis Papageorge
6655-1112-22,6655,1112,22,CS,5120,,Lecture,Applied Cryptography,Joseph Rushanan
6247-320-22,6247,320,22,CS,5130,,Lecture,Computer System Security,Derek Brodeur
6726-320-22,6726,320,22,CS,5131,,Lab,Lab for IA 5130,Derek Brodeur
6831-825-22,6831,825,22,CS,5150,,Lecture,Network Security Practices,Kevin Amorin
6832-825-22,6832,825,22,CS,5151,,Lab,Lab for IA 5150,Kevin Amorin
6248-1006-22,6248,1006,22,CS,5200,,Lecture,Security Risk Mgt  Assessment,Themis Papageorge
6656-795-22,6656,795,22,CS,5210,,Lecture,Information System Forensics,Frederick Howell
6657-795-22,6657,795,22,CS,5211,,Lab,Lab for IA 5210,Frederick Howell
6658-795-22,6658,795,22,CS,5211,,Lab,Lab for IA 5210,Frederick Howell
6729-80-22,6729,80,22,CS,1500,,Lecture,Intro to Web Development,Martin Schedlbauer
5440-80-22,5440,80,22,CS,2000,,Lecture,Principles Information Science,Martin Schedlbauer
5090-113-22,5090,113,22,CS,4300,,Lecture,Human Computer Interaction,Timothy Bickmore
4180-1239-14,4180,1239,14,CS,1100,01,Lecture,CS  Its Applications,Leena Razzaq
4359-1239-14,4359,1239,14,CS,2510,01,Lecture,Fundamentals of Computer Sci 2,Leena Razzaq
4358-1239-14,4358,1239,14,CS,2511,01,Lab,Lab for CS 2510,Leena Razzaq
4360-1571-14,4360,1571,14,CS,3200,01,Lecture,Database Design,Kathleen Durant
4272-1569-14,4272,1569,14,CS,4800,01,Lecture,Algorithms  Data,Nicholas Brown
4206-80-14,4206,80,14,CS,1500,01,Lecture,Intro to Web Development,Martin Schedlbauer
4593-1771-13,4593,1771,13,CS,5800,01,Lecture,Algorithms,Emanuele Viola
4594-1803-13,4594,1803,13,CS,5800,02,Lecture,Algorithms,Zhifeng Sun
4660-402-13,4660,402,13,CS,6200,01,Lecture,Information Retrieval,Virgil Pavlu
4681-80-13,4681,80,13,CS,6020,01,Seminar,Collect/Store/Retrieve Data,Martin Schedlbauer
4700-1824-13,4700,1824,13,CS,5001,01,Lecture,Cyberspace Tech  Applications,David Reis
4587-1787-13,4587,1787,13,CS,5040,01,Lecture,Intro Cyberspace Programming,Steven Abramson
4653-1112-13,4653,1112,13,CS,5120,01,Lecture,Applied Cryptography,Joseph Rushanan
4654-795-13,4654,795,13,CS,5210,01,Lecture,Information System Forensics,Frederick Howell
4677-795-13,4677,795,13,CS,5211,01,Lab,Lab for IA 5210,Frederick Howell
4425-1802-13,4425,1802,13,CS,5240,01,Lecture,Cyberlaw,Kyle Courtney
